SalePrice,id
124126.77665402839,2087
97186.05900257945,2088
76524.63792475828,2089
123685.52783596219,2090
109462.47178113674,2091
120757.61546664342,2092
115661.54605293726,2093
112893.17486155297,2094
149119.98530194297,2095
83999.89869085854,2096
97649.48079147041,2097
149290.75345752464,2098
51650.3260001656,2099
78284.12961004346,2100
118007.09997770359,2101
129264.00898377657,2102
105825.5014199566,2103
141238.9856130179,2104
128407.61138937942,2105
66874.41788488475,2106
188958.34391143627,2107
116459.45668304032,2108
110547.88602563116,2109
128290.337311976,2110
137649.96794984577,2111
137784.66199208485,2112
120192.59380913744,2113
120630.06916836684,2114
162664.5692187185,2115
118256.09358089797,2116
151207.4481300548,2117
127331.00609960059,2118
109806.65114902596,2119
113239.90849327653,2120
98857.98897901495,2121
114141.9802076981,2122
82887.55413662666,2123
160836.51627193508,2124
128359.32076572014,2125
147547.1137388663,2126
162984.83062049153,2127
125803.81167650856,2128
95398.25985077044,2129
136538.05973592895,2130
143554.3213621384,2131
113363.62264003523,2132
123402.01138319392,2133
123686.98648136765,2134
99355.91068457229,2135
78640.8196227323,2136
106927.81911492057,2137
132628.67854909936,2138
152857.9687271043,2139
139736.73974772997,2140
165793.78227438248,2141
125308.09716366274,2142
147918.11776066714,2143
123716.58563783369,2144
137563.74056030926,2145
172108.65988332342,2146
143221.7976490858,2147
134544.73205644896,2148
150249.41068720244,2149
236342.9810557165,2150
117072.80163147881,2151
172694.96264873134,2152
160553.73696281473,2153
101462.95473695798,2154
141226.2892817713,2155
260455.3602855739,2156
226151.22036606213,2157
237481.60623748932,2158
214656.85531903693,2159
181291.2818573686,2160
238122.49836311012,2161
360654.4201508515,2162
333539.54865889077,2163
256245.17417706558,2164
203410.85164952982,2165
159357.47106533853,2166
219544.4224419396,2167
191567.27052520777,2168
197940.61998404076,2169
217378.06401754738,2170
159589.0524417553,2171
133262.90487971844,2172
172205.28279138205,2173
222205.33833027826,2174
302308.7023304424,2175
312902.05976571224,2176
236387.10767000515,2177
213526.65541507187,2178
136513.99312606885,2179
212945.09211971765,2180
192831.60541889488,2181
224129.32335967224,2182
189999.5915025203,2183
120558.54063224929,2184
129395.27666996575,2185
145835.1479237582,2186
153512.772448997,2187
155774.12066264875,2188
262171.46472611045,2189
80983.29048458123,2190
81833.62521537264,2191
88195.40717181642,2192
111000.27054853665,2193
99903.42610996522,2194
102117.12526504604,2195
101681.18014298048,2196
116236.73886174674,2197
160503.65164042579,2198
180571.70294246962,2199
149898.1253401214,2200
147634.01853689778,2201
215682.22377679628,2202
137909.87671586924,2203
177883.59270256778,2204
118420.31845364881,2205
139992.2386764204,2206
225849.2279517127,2207
268654.3611787584,2208
242934.40143260523,2209
122035.03262034767,2210
120261.05872667923,2211
120885.96110248406,2212
104988.63299154204,2213
136767.8818648327,2214
102080.67115465194,2215
148269.4159252861,2216
68341.55477144688,2217
68824.60359192119,2218
67622.96802136177,2219
56263.36995660941,2220
296985.4675225959,2221
272753.84950601764,2222
283756.9017716254,2223
208281.4913641942,2224
118959.65558071232,2225
181331.27011949234,2226
196554.23542374274,2227
265526.5888937258,2228
251119.00057793275,2229
152513.39995739568,2230
210111.0421678154,2231
178627.7387387954,2232
177569.0314308001,2233
242826.09528348298,2234
216146.51041025238,2235
253341.82788007875,2236
313752.0792094322,2237
196688.34231655614,2238
110813.22111096274,2239
154532.9686715057,2240
154107.441838879,2241
124976.60619826098,2242
133851.67980608635,2243
105164.73815725828,2244
102154.02671304793,2245
140748.18406786214,2246
117946.28784034097,2247
121359.9722638201,2248
119248.55098818647,2249
132194.82374035084,2250
108024.44253624408,2251
182610.851538961,2252
153234.0786312304,2253
182805.30077194437,2254
184849.5703084696,2255
181333.4421387352,2256
207424.20597990637,2257
162345.46281686547,2258
174323.07966012304,2259
161313.26054550422,2260
197090.46557396543,2261
211668.4275623815,2262
377783.8037806765,2263
446880.3941573904,2264
174568.97710482363,2265
313428.90729588876,2266
359034.8927057575,2267
432511.6708386755,2268
152071.30189704432,2269
201310.88498098426,2270
215440.20897053627,2271
195592.33906037497,2272
165021.21759645766,2273
178311.54221295862,2274
153946.5448922665,2275
189884.67924837815,2276
182219.5562611536,2277
149739.07142408547,2278
126281.62173687112,2279
118101.33099021304,2280
163001.72471392038,2281
182203.33336332528,2282
109003.77719352569,2283
112357.55865066384,2284
142176.92434659554,2285
123534.61891697087,2286
371166.1292696687,2287
273314.06098328624,2288
365844.33680258977,2289
448725.32977853605,2290
337760.51816914376,2291
443748.49349946534,2292
465091.6629048162,2293
405886.57284135773,2294
467727.1898114295,2295
279251.90212879155,2296
342177.1051007468,2297
336994.2943241107,2298
353017.3876035787,2299
340987.27075465355,2300
312815.09857875784,2301
250690.41150278298,2302
248454.60866638945,2303
253675.0832004331,2304
192515.55096702217,2305
187350.95194126508,2306
195939.77691756366,2307
229404.66282476316,2308
286415.7499052463,2309
211924.13664503355,2310
199110.9930550603,2311
177309.6535971916,2312
172800.03465620035,2313
172933.4623139968,2314
182336.72436149418,2315
195296.43947485503,2316
187666.36724774633,2317
179322.23929677377,2318
183537.30596356554,2319
187156.15784408577,2320
237939.3018077071,2321
179400.36535989353,2322
198082.71459729807,2323
182926.67688317233,2324
215125.59633774217,2325
177742.2129145069,2326
203058.19780285374,2327
223263.48749753233,2328
192383.32639101497,2329
180515.38349628757,2330
341926.849592219,2331
400568.46122980263,2332
323245.2718629261,2333
258156.0693527762,2334
286756.4273176979,2335
310725.83840019634,2336
197393.50178103003,2337
265828.15099904116,2338
221284.7093677031,2339
391379.1983260842,2340
211766.23639855703,2341
237704.12076579285,2342
230101.91469541643,2343
213992.66419807798,2344
236446.1849520699,2345
212641.35324767043,2346
196680.14681847277,2347
242067.48334209842,2348
181395.23470753166,2349
313795.26904574933,2350
254227.45983001997,2351
254130.0492696826,2352
236168.1469918928,2353
139670.18763117044,2354
147618.17893361335,2355
153005.7165554736,2356
189564.7693740969,2357
197240.98109137084,2358
133881.6088296207,2359
115913.58005332576,2360
146430.63175153855,2361
256934.61007517268,2362
140096.31204605487,2363
159174.39562963182,2364
216088.67904670184,2365
193405.1157468425,2366
223042.58352706113,2367
212542.6431055539,2368
217305.9236706409,2369
169765.7526610478,2370
165496.2846209898,2371
192336.48782643708,2372
286979.72196194326,2373
316645.6093714044,2374
254961.58538453854,2375
269560.95361710974,2376
329813.81300557253,2377
145065.33349549578,2378
194806.09149493134,2379
149196.33324388321,2380
167921.06287639984,2381
215804.75598803768,2382
204825.75707402948,2383
244880.46798811105,2384
161964.06935201085,2385
133604.4807622488,2386
137031.7606052191,2387
104328.06516649277,2388
118487.94774692718,2389
149963.6068002904,2390
146095.88974321246,2391
114176.76274189547,2392
172655.69038650213,2393
143750.10868498503,2394
211081.269523638,2395
143857.77390549565,2396
222591.13543263936,2397
135589.19617693397,2398
65707.4690471783,2399
62936.64878175328,2400
121223.83303585224,2401
136906.71055305848,2402
147196.99626931,2403
153992.7792400045,2404
158860.79971404024,2405
140060.94619479586,2406
124774.730510739,2407
148923.3058568556,2408
120344.11980833198,2409
173640.62976835863,2410
113974.5302505905,2411
158031.76912036125,2412
129399.20101328487,2413
157639.06012388185,2414
133634.49338786746,2415
129684.77763302553,2416
131635.78309473442,2417
132005.83856783592,2418
127262.04853565624,2419
121565.7303121967,2420
148634.31794416785,2421
107682.20985869972,2422
115143.15549626069,2423
165156.48428515438,2424
195010.54560947727,2425
131449.09323832887,2426
132338.91314261098,2427
183203.88891812006,2428
113197.09782122062,2429
132935.66031256696,2430
108926.18973016391,2431
147976.93377888884,2432
148335.6527685561,2433
138796.9147241942,2434
151783.13779618603,2435
105242.33354050599,2436
102613.02275504923,2437
124055.50330349799,2438
103218.27407038627,2439
124032.40625310557,2440
94634.35798918158,2441
98265.18827566973,2442
126616.63953966675,2443
132328.1094582327,2444
87276.65486516457,2445
132035.8834591863,2446
181498.62849723743,2447
129599.0491273246,2448
111585.92051789649,2449
154768.72492095304,2450
119221.41281748364,2451
190910.33127372776,2452
93211.18427517783,2453
118710.05539023575,2454
121247.52763587661,2455
133395.7349659215,2456
137811.2374033245,2457
127130.63840702706,2458
107160.97447025827,2459
139559.60124755139,2460
127273.29741811764,2461
134252.2952788436,2462
124438.42885369578,2463
170537.05392687,2464
141982.65331125684,2465
117713.85914972378,2466
131274.8586432135,2467
82036.98508376174,2468
80322.2340209106,2469
194016.88967747748,2470
216582.91983692933,2471
165381.53997367003,2472
116517.79152690114,2473
73773.16146495058,2474
207914.10650091802,2475
115021.88681509164,2476
126720.84653966351,2477
152163.03461268527,2478
105548.98093056807,2479
154649.3409137368,2480
120051.97049087149,2481
126029.50536032712,2482
111281.52746191643,2483
122275.07676011648,2484
123543.88141688111,2485
150437.65188875308,2486
166297.26612682745,2487
166160.88254395465,2488
157301.84105478658,2489
145918.58061029186,2490
93522.63034618368,2491
197067.11009540912,2492
155972.31770123696,2493
152075.84843572523,2494
89224.88698382466,2495
238113.3099091692,2496
152995.67524015292,2497
107991.26878174233,2498
86647.2853294026,2499
119399.51000431701,2500
134545.1996945371,2501
145688.13081959554,2502
94762.02465097926,2503
172306.18591157673,2504
227102.43495644722,2505
250017.33693508286,2506
277344.2713614481,2507
250210.85941716578,2508
218264.95720925325,2509
223216.4903851626,2510
175942.31313509258,2511
208130.82614684713,2512
221736.3763808801,2513
265198.507763715,2514
150663.08405409468,2515
174583.73664229095,2516
146940.48678592354,2517
156188.19109861643,2518
234762.55170471835,2519
221498.0260457896,2520
189560.98845021264,2521
221436.55375226014,2522
119249.52501977205,2523
135156.7304781977,2524
148323.92499722156,2525
137575.2090366856,2526
117754.32891646441,2527
128874.3420505707,2528
133686.53671054804,2529
125572.94556417498,2530
254875.60990155654,2531
223095.3133003535,2532
193294.3476628303,2533
235734.31217890466,2534
294534.5718160983,2535
231989.29838950504,2536
243805.1083405845,2537
183051.37430552093,2538
190659.00773833273,2539
175785.2007309314,2540
183871.2802451176,2541
164678.34223831078,2542
120988.56263255308,2543
122151.84823932947,2544
137432.49241848168,2545
121777.4033977404,2546
138335.74656445952,2547
150615.44439169543,2548
152479.9396205042,2549
523973.91024877894,2550
139643.9552574682,2551
129148.13011445264,2552
75689.93867118799,2553
95796.58997401125,2554
113071.01198052027,2555
98011.47948470217,2556
107159.77480666191,2557
147418.8921390238,2558
141565.1041567708,2559
154830.83514608658,2560
146065.22089143776,2561
139385.9688105184,2562
151130.9544386206,2563
201237.00427273923,2564
137860.6769214325,2565
154955.45507584326,2566
142987.89447587923,2567
204821.62554787318,2568
228828.5179580245,2569
117827.51154063128,2570
191609.62774142387,2571
153734.78071857418,2572
220680.9160175667,2573
290652.3081234008,2574
131673.25919872004,2575
118702.65760514303,2576
154453.3602692656,2577
82834.13092788578,2578
63994.67560062864,2579
86032.77773549026,2580
94538.50785930884,2581
100895.90169582814,2582
274009.54785389325,2583
172913.3434334923,2584
184109.72994240263,2585
220996.9397685134,2586
200114.66367477246,2587
138245.92325229442,2588
151132.1098925297,2589
201224.95226399385,2590
224359.5002513673,2591
210040.90158510956,2592
256805.71939296654,2593
185135.59125215857,2594
208446.23524791576,2595
288435.6481042387,2596
186319.46881299757,2597
280506.7747521191,2598
342348.595288137,2599
151502.93124701624,2600
143141.02539956028,2601
85656.65485096053,2602
94245.1732084275,2603
90603.62816885868,2604
82355.11756717185,2605
144549.3651925287,2606
197490.47960527596,2607
197371.2400833273,2608
173707.8626128825,2609
110980.8382252783,2610
125039.00287447812,2611
161471.24968185127,2612
130410.03005694006,2613
124286.86326049766,2614
153243.32836538367,2615
144288.60819569515,2616
184594.9795603449,2617
195516.8045760397,2618
198504.9576073081,2619
188086.43007772477,2620
176010.1150404475,2621
176480.32313761627,2622
243586.4469390041,2623
297676.25774919655,2624
293280.77675365156,2625
173293.38394926925,2626
168652.03980349473,2627
482671.75100998837,2628
495679.41323279333,2629
390644.2457336849,2630
470952.14424984733,2631
416916.06797736965,2632
314358.7596524691,2633
430535.0022712939,2634
158944.36330574885,2635
173975.42004095897,2636
179238.86205198948,2637
252640.64918568457,2638
192589.48905597432,2639
151266.63417772786,2640
103900.0996356529,2641
186372.6071918888,2642
103798.15347296026,2643
118320.40394018097,2644
110767.86750163764,2645
95556.14557303462,2646
104287.89255944332,2647
141014.63897664403,2648
154577.98732217698,2649
136103.1221684343,2650
138005.17968007262,2651
398315.2524447779,2652
256131.4311566582,2653
252162.62811881633,2654
408917.3327014742,2655
327420.2368077269,2656
350689.78359681834,2657
309206.4682049097,2658
310224.58386757725,2659
366494.1533165174,2660
356054.98800187185,2661
366917.2772951996,2662
296010.37748146255,2663
278274.9986709175,2664
330013.1918662837,2665
283634.52687491605,2666
170847.19977960072,2667
182699.32089462702,2668
179958.0026691012,2669
276326.05020001007,2670
190539.34227141447,2671
192771.09378029397,2672
199418.37934800482,2673
193271.8327753714,2674
173041.40214681454,2675
195150.63767242813,2676
197806.09115312606,2677
247240.596248581,2678
279357.3865323049,2679
292467.19311148376,2680
404586.98557106324,2681
322851.2566771166,2682
510159.23836434743,2683
321917.6997051247,2684
330470.9793292108,2685
246787.88511291175,2686
310347.311253301,2687
217573.32140886306,2688
208666.318310198,2689
411736.1969705072,2690
187287.0591217773,2691
141754.83754201664,2692
197686.23257262728,2693
140260.67694216632,2694
192804.9023430292,2695
186659.14900776948,2696
183914.3804646,2697
192583.44013851637,2698
167801.59950211347,2699
153654.25130318088,2700
150214.11596687685,2701
112131.59468697752,2702
128704.68911753016,2703
140202.810528989,2704
115351.9668235958,2705
112897.79156288123,2706
123911.30410855515,2707
133383.17524938134,2708
104799.74060859719,2709
127897.03880830067,2710
264598.4001295926,2711
392998.70155557594,2712
170283.41826806898,2713
151486.7767961253,2714
170158.33845276482,2715
145178.7316873631,2716
191624.81397222495,2717
221876.46231760742,2718
152049.27138215423,2719
174017.4182172975,2720
130866.05423656614,2721
159766.61574661292,2722
143994.2096539894,2723
125827.10860591051,2724
130055.7166910373,2725
147725.26290259694,2726
175181.31295767106,2727
186921.3446592547,2728
149506.0441266016,2729
146958.89562391007,2730
134372.76263327355,2731
134669.02141415165,2732
159263.39625629823,2733
141039.22506732002,2734
