Id,SalePrice
1854,160334.06649612958
1855,147962.1269578693
1856,220670.19873464206
1857,138244.42445067898
1858,130643.70794559951
1859,116174.56446222462
1860,142504.93701049022
1861,114994.7845153537
1862,291160.66592961515
1863,273345.4578814469
1864,273408.14324564673
1865,330437.50083916436
1866,314314.16090925614
1867,218608.41666429705
1868,287773.25626391673
1869,204637.90087086472
1870,217129.80449917362
1871,242539.08505811586
1872,174812.95712415807
1873,245993.4899027941
1874,152061.95626946582
1875,201284.92229405497
1876,199702.30684208215
1877,212882.71389235725
1878,197758.1520108046
1879,127482.63151239797
1880,130896.00912152715
1881,242492.08067692973
1882,241242.00035010188
1883,185797.53296580157
1884,206049.34006243665
1885,239386.86726009537
1886,283764.34144122084
1887,215520.82973975656
1888,261991.78592612923
1889,168678.90778355958
1890,121097.05966949018
1891,142926.98462540796
1892,95398.15462504956
1893,133731.1714905428
1894,128105.02228535761
1895,140334.78781674933
1896,127712.87646045403
1897,112100.81452214325
1898,114023.0247452065
1899,162657.97653235178
1900,157050.8799073727
1901,164000.8407165768
1902,157873.2008534431
1903,213772.64144691834
1904,136864.39069374555
1905,206244.68059710698
1906,145824.30823316166
1907,218722.29376621655
1908,109165.48896025463
1909,128120.44124529089
1910,119692.96672456025
1911,214523.3077894771
1912,341616.3731435367
1913,143020.52220446925
1914,65424.83979928651
1915,304316.0592066686
1916,66388.10056078623
1917,243495.2095732491
1918,141655.30699287012
1919,186347.16532735847
1920,159874.01834739
1921,381260.0597424565
1922,306399.79088665085
1923,232974.46601860126
1924,233265.10173901587
1925,198447.18615811257
1926,373271.7142781069
1927,138026.6510847342
1928,153226.4394654906
1929,128115.84386892455
1930,130010.25232552715
1931,142244.25377162994
1932,145712.53786408558
1933,182799.55811443744
1934,181515.71793227267
1935,167459.18431547127
1936,196981.25787583587
1937,183395.68625849954
1938,171837.9490259668
1939,251269.01351155603
1940,190766.02561614252
1941,169840.79555141836
1942,185702.70982739553
1943,210697.21917440864
1944,356539.92506651796
1945,382553.2295904319
1946,139844.68212430444
1947,312174.1781801548
1948,173870.53549662954
1949,246104.96556049673
1950,188616.1449119691
1951,250948.9169403911
1952,211848.66800334913
1953,167180.59479710457
1954,184057.81616003482
1955,139754.50050994562
1956,297036.6787265526
1957,154334.82183752576
1958,289919.16734199075
1959,146056.25592934174
1960,111698.29503837085
1961,116699.5226918049
1962,98350.43624431535
1963,107184.24868822192
1964,109176.26737430792
1965,142997.57650618747
1966,131009.05643479148
1967,297471.16766879754
1968,439154.9207965132
1969,389570.04916346254
1970,416503.4760000347
1971,462335.85412016965
1972,374702.40408773243
1973,275954.5163218213
1974,335170.8346588074
1975,560165.4481242403
1976,278699.250523
1977,356373.3010743342
1978,366042.79045531026
1979,328727.7124311624
1980,214538.23209718047
1981,345653.4840044713
1982,223361.65649310523
1983,206015.99477980452
1984,177311.6089447888
1985,220504.12694419015
1986,211771.22408525058
1987,178686.54932259003
1988,175246.77415996438
1989,191888.55868126167
1990,208158.8230396196
1991,239338.93172429106
1992,213582.26373736793
1993,170731.296621055
1994,235340.34751218063
1995,185007.21135053024
1996,249997.7723158425
1997,315764.32066311885
1998,327344.57765690755
1999,284483.78064386506
2000,322253.6452377602
2001,277069.1890365137
2002,258468.94241013195
2003,265171.4315020786
2004,287926.8311361979
2005,232344.4940267654
2006,220103.28709255997
2007,243521.4021996097
2008,210617.86429658267
2009,194413.0540653187
2010,192275.36618985567
2011,142744.0804411919
2012,168424.03868570417
2013,177167.93617961794
2014,181518.39466515408
2015,197979.25097815404
2016,189024.8836427052
2017,194811.7280601944
2018,115451.77633306505
2019,131072.68036224737
2020,108615.8285958086
2021,94775.21528938155
2022,188613.21305756702
2023,139891.17610158096
2024,273533.28031008295
2025,363148.41980020585
2026,173090.50859765479
2027,157401.19437476818
2028,148739.68885309628
2029,168853.89857360857
2030,260556.02935806537
2031,228582.461097645
2032,247261.80546717276
2033,249616.73695538632
2034,172538.03119199877
2035,225615.42210370227
2036,200905.58428502703
2037,203848.52884337748
2038,300635.6361169347
2039,220130.41204445992
2040,270524.50025136175
2041,303967.68417151715
2042,207877.54683300137
2043,181609.79493654027
2044,173097.56858438195
2045,216876.50231414984
2046,146634.43209669914
2047,143653.2009804934
2048,139653.5972663841
2049,146716.33760638934
2050,178381.8505446005
2051,105169.07482111217
2052,122420.50580934253
2053,149647.14510101147
2054,92247.91952884445
2055,153018.7483936464
2056,148922.45802979617
2057,112526.5869893429
2058,214565.10384130714
2059,135057.16603481252
2060,180992.89756937453
2061,174408.51643652114
2062,128363.6139302195
2063,119033.05178834783
2064,141265.5851173345
2065,116865.72285453841
2066,161417.8022595279
2067,107983.34856838777
2068,146037.36778083324
2069,86014.16863588507
2070,115668.09086090264
2071,94193.40488235462
2072,131636.7170624323
2073,133291.9769222487
2074,183231.21555854694
2075,147745.85489454374
2076,113309.63319185606
2077,155137.55060671456
2078,120658.0311820991
2079,133503.5301079922
2080,119694.38853561753
2081,124833.72603593562
2082,121258.50913159983
2083,142445.34277617018
2084,108515.06975847296
2085,117425.71791958954
2086,116361.87001184326
2087,127196.14932591304
2088,94738.76809754608
2089,78214.16951665477
2090,128500.83610692556
2091,110902.6490690166
2092,121814.56243610186
2093,119214.46832290836
2094,108813.36082036232
2095,143551.88399026112
2096,83292.77730886557
2097,96727.86010706375
2098,143077.96807510214
2099,52523.74622148754
2100,74048.26045390434
2101,110168.22867156756
2102,130361.5674448608
2103,105711.95036555757
2104,141622.4524160516
2105,129665.88587746905
2106,59230.18064072138
2107,191444.36199655037
2108,113296.67716112545
2109,111527.6600987269
2110,132005.29964572453
2111,146024.9547032971
2112,134699.82115320806
2113,124083.68835242839
2114,125553.75337660298
2115,166420.36003685865
2116,117589.98171203895
2117,153034.863170116
2118,123257.58929300592
2119,116470.73949037472
2120,113233.34415313562
2121,88797.51111292683
2122,114223.85845932248
2123,81602.17420506745
2124,153788.94383102495
2125,124823.72236819619
2126,142081.7404093459
2127,166616.05283680442
2128,127484.74909884113
2129,91308.81032144817
2130,132276.124101517
2131,140152.53833908265
2132,117352.43720646473
2133,123461.21221017525
2134,116864.47672238176
2135,90806.21861683241
2136,77403.26787691042
2137,102432.88809744461
2138,134100.1322285616
2139,145555.88315951463
2140,138611.7910579558
2141,155093.9620483227
2142,122840.89082253934
2143,137373.70592357512
2144,116714.6225282719
2145,138582.47277345194
2146,168439.9567609657
2147,137944.9597395459
2148,136336.6221340865
2149,146584.27515398175
2150,239170.51885044054
2151,114725.6608972635
2152,175141.12901314336
2153,167472.25154483665
2154,104041.4146520739
2155,143654.0717559761
2156,248032.4779911131
2157,227801.1597078849
2158,231321.34383711117
2159,207862.63297744127
2160,181767.7078097418
2161,234595.65116215803
2162,386365.0041484904
2163,336999.10168653034
2164,237141.31569975277
2165,205421.67859176526
2166,156503.83006631373
2167,220823.4949393194
2168,197706.8058101207
2169,195249.68103025958
2170,215629.9770501039
2171,154271.3240327342
2172,128741.88754262603
2173,164887.68246443442
2174,222593.22336656344
2175,283917.5353547846
2176,302049.05652757734
2177,232499.5367985088
2178,210379.81660247294
2179,134276.43357333227
2180,213213.9702880298
2181,191893.67056588177
2182,218626.26673914064
2183,188875.53997161528
2184,119529.58279958545
2185,125254.86147603355
2186,149611.7565902018
2187,152036.0138361331
2188,155868.50578946123
2189,276895.68164821353
2190,78674.69478809203
2191,82504.4796964181
2192,92130.50450411446
2193,109732.2466174798
2194,108155.53188723903
2195,107552.5352988288
2196,104033.11482659266
2197,120895.59392604523
2198,162452.82855394497
2199,175834.40649180659
2200,151024.89085606227
2201,145237.32164864108
2202,214899.96191468745
2203,134921.90132619324
2204,179112.63942394598
2205,124788.22481785825
2206,138508.97741814912
2207,204042.41183489538
2208,271632.91322733
2209,244743.21853620972
2210,115713.14837678452
2211,114748.81932319788
2212,120283.48109981444
2213,108229.22601077551
2214,126759.56789646085
2215,102922.08523696115
2216,145688.66113650103
2217,50340.60214328061
2218,88601.16345240462
2219,78608.04658653938
2220,77534.66801607303
2221,305309.20321054285
2222,280929.65694664564
2223,275412.09285458236
2224,204886.76757698806
2225,120660.44351989198
2226,189756.13124608548
2227,200369.029500622
2228,264982.86153029563
2229,257836.0908998939
2230,154458.8567685475
2231,214184.1765345304
2232,181986.04525963677
2233,184599.2990266557
2234,241471.60035656154
2235,225396.36197336763
2236,261080.61456784655
2237,311697.0154541765
2238,190561.90357990883
2239,109830.67067603685
2240,159506.33936181472
2241,150816.21886439496
2242,120421.30548727064
2243,132352.51152789636
2244,104269.81728629494
2245,99796.8894172682
2246,148935.05508754536
2247,116398.41624616524
2248,122854.73371217833
2249,120044.0910282532
2250,129745.49383878178
2251,105054.28505541601
2252,178396.0502988061
2253,152466.12219547795
2254,173146.9625929428
2255,184570.8546346818
2256,174561.48524470953
2257,204154.0208578269
2258,158269.67885535586
2259,174745.11321147322
2260,143762.4983425098
2261,190511.2321409446
2262,208457.49797782334
2263,369529.16230044485
2264,498904.3705045991
2265,169289.85673009147
2266,299378.62133350415
2267,374766.7966992469
2268,419697.6055160835
2269,148874.01462235255
2270,194800.4697176309
2271,217435.1710401918
2272,199008.29892769989
2273,163040.02600943626
2274,178142.82922392327
2275,157675.55594199031
2276,189130.99716569792
2277,187032.6274375187
2278,146290.90039915667
2279,122295.76636626026
2280,121696.73525402218
2281,161263.59121792603
2282,181351.08302178368
2283,110575.60106879738
2284,116126.58380747269
2285,141164.46207739122
2286,122860.49767739502
2287,374298.72031056473
2288,278035.6497246986
2289,393528.9243700365
2290,463905.215376744
2291,328151.9158002426
2292,443743.0622635377
2293,493805.12682697683
2294,400594.67095732625
2295,486382.08900346595
2296,306826.2836448345
2297,344517.0075707947
2298,342723.0704421708
2299,352776.2717898976
2300,335387.5553089936
2301,312785.98543286446
2302,260895.6282713544
2303,253588.01831413573
2304,255593.74267548046
2305,205385.1614580096
2306,201266.06972121826
2307,207529.81866420154
2308,233830.1518843813
2309,287612.04356952274
2310,217682.0120850063
2311,212571.64117594168
2312,180921.9020094851
2313,173563.4379111722
2314,177089.82344412172
2315,180141.17304252973
2316,194021.93044338777
2317,192310.87957038605
2318,180745.27765279365
2319,184607.76418409625
2320,183511.39027121497
2321,233642.2185370306
2322,178452.1478300994
2323,193200.15695936166
2324,178205.02916178777
2325,218185.22607244892
2326,175635.77969328372
2327,201399.84772383486
2328,221862.26034363123
2329,192809.57662679572
2330,181923.48210199468
2331,359614.6243735303
2332,397122.16124072915
2333,327219.6757576486
2334,261032.109631637
2335,283698.71845750266
2336,314449.2872963137
2337,207822.81703497222
2338,277681.37216886313
2339,224829.3949881065
2340,407691.13363969035
2341,232008.2356313343
2342,246383.31843374364
2343,238287.1432532945
2344,225739.84958825842
2345,242560.61482812214
2346,214046.28395008392
2347,197524.0132483722
2348,244659.12131555617
2349,180765.3221297854
2350,306426.05397672206
2351,256883.28741958627
2352,250862.43707331814
2353,236807.66818071817
2354,136641.3781548114
2355,143049.42100180237
2356,155266.4290216434
2357,186140.0138523232
2358,195882.89661403527
2359,133822.35204822433
2360,111598.27457482378
2361,146971.50936758288
2362,268515.2076738957
2363,136939.94974836885
2364,152535.20484406973
2365,220527.6700348136
2366,186854.09508571614
2367,219395.41352521162
2368,212401.21488045267
2369,218984.67446210497
2370,166786.95614845966
2371,165105.90586465623
2372,188635.1609730853
2373,281246.0823375905
2374,321168.68069825176
2375,245428.36149507333
2376,300129.2400246021
2377,354143.52636286366
2378,142476.78570656467
2379,205241.09077731974
2380,148402.8254330312
2381,166988.6823304105
2382,211438.83355661336
2383,203647.29782082257
2384,244055.37404454988
2385,164839.74191617323
2386,131821.53910538298
2387,133594.58447581675
2388,105081.07853176381
2389,120409.77190329891
2390,144314.25798682444
2391,142433.80776620988
2392,115753.03626401123
2393,165330.5116769967
2394,142836.39481356955
2395,206966.4825629585
2396,144403.1831167568
2397,229705.5743046932
2398,125586.46789366212
2399,61590.616430202805
2400,59921.67447440919
2401,117232.30033546312
2402,136279.59132621944
2403,147514.97751462963
2404,152188.74054771446
2405,161143.09788576726
2406,140547.60313919024
2407,123447.55613933588
2408,153731.83230422437
2409,121835.3473775598
2410,171489.17877465583
2411,114262.2071051368
2412,155007.6694677143
2413,129603.07853331075
2414,158456.72852755187
2415,135134.4792135716
2416,126182.68555350312
2417,132461.11450121482
2418,133307.86806607907
2419,127419.02686106852
2420,121230.97746661486
2421,147591.15861724113
2422,106225.17078195907
2423,116501.61466941368
2424,156524.05200093097
2425,187621.5770174346
2426,125860.3233967253
2427,131802.32672575983
2428,174606.00632500363
2429,111093.80624748944
2430,132111.12507097377
2431,104785.32657941828
2432,145058.2839824998
2433,141054.37147039748
2434,137259.6899831232
2435,153191.12377488488
2436,106323.74173191175
2437,106382.98299429927
2438,119487.73701662813
2439,105362.15658130261
2440,121210.236586714
2441,91345.33764589185
2442,96405.22753738824
2443,129040.77125728973
2444,133468.41213382976
2445,90777.80342917603
2446,140209.70198907476
2447,187731.21606042318
2448,127544.17689697578
2449,113428.1616638848
2450,150211.4736351229
2451,132906.80488246752
2452,189329.98742719076
2453,95155.06587864747
2454,122303.94205277563
2455,112506.00699233952
2456,138281.93710410822
2457,130759.9746856197
2458,129026.16135500201
2459,108476.95202464247
2460,137016.76414342516
2461,131453.8242761815
2462,137415.5681518238
2463,125625.39683630552
2464,183062.82156086722
2465,138714.66142537925
2466,110701.29681594558
2467,130155.10474957866
2468,81446.17572053788
2469,77453.05749524343
2470,185688.695917484
2471,217347.09937892875
2472,162713.36009806427
2473,112093.26269467015
2474,62534.940699945684
2475,214455.5259248952
2476,116604.81898992536
2477,125877.5876330204
2478,148803.0578300602
2479,101155.20997398338
2480,148823.98952736505
2481,119695.71336007006
2482,121960.88978237515
2483,106574.56809985098
2484,118789.79531495474
2485,124293.82621000853
2486,147016.7478561311
2487,158033.80483942298
2488,162268.0191544462
2489,146947.57064510303
2490,137768.44344080868
2491,93478.23902387769
2492,192243.8942583919
2493,161337.506998934
2494,143881.59876499244
2495,89840.90339158835
2496,240738.1965549769
2497,157120.94217440212
2498,106202.30660894878
2499,85812.89238115097
2500,120719.79537082736
2501,144189.4188431136
2502,146240.74954755206
2503,96578.75302810359
2504,164680.30203759702
2505,218132.02065411495
2506,245437.13234473977
2507,283281.5576229658
2508,246628.4939199991
2509,213414.6433218178
2510,214320.44814591587
2511,171800.28662842582
2512,207211.40502472865
2513,220780.30454834236
2514,253973.84364459326
2515,147146.32004324335
2516,175557.81940810644
2517,148622.66787383155
2518,157166.24789211334
2519,230476.7183733585
2520,211845.7028736648
2521,186276.06097353157
2522,224528.46991709014
2523,115989.64084882835
2524,134356.1521720562
2525,148989.59614104975
2526,136608.69314305138
2527,118082.54224827392
2528,121185.88847353542
2529,134335.2159722039
2530,125275.77007113212
2531,259590.85923693198
2532,225275.9639726994
2533,191308.84877629022
2534,229450.99415706054
2535,294959.4390037047
2536,231503.47169246332
2537,233889.0481736484
2538,184341.77521268636
2539,187610.7516758106
2540,179615.1523865182
2541,183037.70019352704
2542,165228.70241103976
2543,120576.7460983887
2544,120738.33149380136
2545,138949.6015363642
2546,126188.24032240518
2547,140484.02752917117
2548,152779.08908227432
2549,159387.75330442397
2550,839855.9002466302
2551,143212.34755979417
2552,127074.41995979879
2553,73715.6558838784
2554,95827.7143159678
2555,118615.15980596417
2556,98139.65616127249
2557,103291.00282800081
2558,131146.67817724435
2559,144366.81676625722
2560,152546.39725634447
2561,146827.24979684866
2562,142393.27162044164
2563,150584.3632198128
2564,202414.16378278256
2565,139397.65762174563
2566,160129.1569697355
2567,140539.23086950486
2568,203821.9658310335
2569,222803.32112229092
2570,114377.50494087442
2571,197722.8356244802
2572,147138.28494763275
2573,228971.65238389192
2574,314874.6517221479
2575,132378.2501095289
2576,118516.5514402533
2577,132835.00847867478
2578,85331.3747484833
2579,62354.68014422938
2580,100589.91222271677
2581,110435.81658770879
2582,118856.14185777
2583,294375.3908237357
2584,183176.92658734997
2585,184511.6663227655
2586,226342.89549133155
2587,204866.44850631076
2588,144829.04353864986
2589,150427.75993345573
2590,205312.13055205197
2591,236565.04295871686
2592,219233.82252449344
2593,249826.05883079258
2594,190184.2474175756
2595,199431.03061507965
2596,292216.9438118012
2597,185459.06853474648
2598,284872.1303521756
2599,326567.86816276377
2600,147933.31152933245
2601,142426.8949812554
2602,87216.38220755944
2603,93851.10748512266
2604,91036.97180229901
2605,83142.63465557687
2606,144986.82378131038
2607,203442.54837421578
2608,195542.10753844798
2609,173663.1164505884
2610,110624.95440919006
2611,123669.57306471711
2612,162768.96062239888
2613,131038.97117831995
2614,123292.00870637047
2615,158475.7492360159
2616,143898.77783809695
2617,184158.43554647246
2618,202862.62261135373
2619,201323.50704267624
2620,187048.70252250563
2621,174145.253052489
2622,181273.44467898645
2623,235106.8238957215
2624,305083.1091046047
2625,310402.41500849137
2626,169601.54774638725
2627,165306.15794268233
2628,462934.9981239783
2629,474292.63996951305
2630,369598.45904004114
2631,485750.08155250765
2632,398148.5340159518
2633,310281.04361706326
2634,425767.45295417035
2635,156932.39855669747
2636,179151.28702835244
2637,178332.23351946514
2638,264956.9014034353
2639,186359.431308435
2640,152430.38757245048
2641,103234.05282162737
2642,185343.26110211038
2643,104618.16962321474
2644,121047.45066373525
2645,113413.43694963166
2646,98253.44855451364
2647,106468.32735590998
2648,139606.69145127534
2649,154531.51138895113
2650,138215.37904914518
2651,138440.7777171567
2652,424841.10535790893
2653,263096.1879119202
2654,266411.5835479583
2655,407111.5193491351
2656,323432.4501540473
2657,367191.00735212094
2658,317884.87752994493
2659,313497.6858418621
2660,367445.13185180794
2661,356636.2905984087
2662,368031.11227572366
2663,298875.1837466949
2664,273382.9712481009
2665,330270.81692391104
2666,289026.3336539422
2667,171930.85046644267
2668,181592.39339245326
2669,186389.46160707678
2670,266872.78946496523
2671,187939.58088136706
2672,194745.67346243252
2673,202474.20770565805
2674,199302.93250262013
2675,171734.7134208189
2676,192711.85272212655
2677,201321.79225329522
2678,248617.3739259584
2679,275773.1061707165
2680,291230.01195628056
2681,396646.77562021127
2682,319465.4422218588
2683,479226.6630688693
2684,324097.53262812976
2685,323814.2388429876
2686,262593.28912340134
2687,324752.6225743965
2688,229287.52072767395
2689,207172.9335676974
2690,427378.70253943634
2691,190289.68328759843
2692,138625.40749497397
2693,197419.99647247937
2694,140919.4705795876
2695,190325.7234013225
2696,180383.77307193226
2697,184757.90288285003
2698,186602.7051426571
2699,172128.53343975128
2700,155457.7201129021
2701,155208.52695677074
2702,114247.1795442823
2703,125436.22124401666
2704,137401.65923526138
2705,114107.59107545273
2706,109241.71142127897
2707,123018.44243394266
2708,129485.92727866185
2709,104024.81126001703
2710,123796.21685508297
2711,282498.75588665874
2712,379560.9347036036
2713,168836.38380186047
2714,150535.47593211624
2715,168923.71194290472
2716,145663.2187485269
2717,194680.16253727418
2718,214674.07754639364
2719,157268.22668103987
2720,177473.6930580195
2721,131065.93801651937
2722,159154.3420419983
2723,137118.75604809527
2724,124005.52875858144
2725,129849.25400222362
2726,149925.84592900894
2727,178167.88852181693
2728,180440.81232314926
2729,147937.06516729773
2730,153736.43825428197
2731,129440.26061712122
2732,133847.01543962277
2733,161559.65767363858
